Financial Year,Agriculture & Allied Services (in Rs. Cr.) at 2004-05 Prices,Agriculture (in Rs. Cr.) at 2004-05 Prices,Industry (in Rs. Cr.) at 2004-05 Prices,Mining and Quarrying (in Rs. Cr.) at 2004-05 Prices,Manufacturing (in Rs. Cr.) at 2004-05 Prices,Services (in Rs. Cr.) at 2004-05 Prices
1973-74,245404.22,200537.42,148962.08,14285.16,84250.08,216341.26
1973-74,245329.44,200426.84,149004.16,14299.32,84299.16,216519.52
1973-74,245254.66,200316.26,149046.24,14313.48,84348.24,216697.78
1973-74,245179.88,200205.68,149088.32,14327.64,84397.32,216876.04
1973-74,245105.1,200095.1,149130.4,14341.8,84446.4,217054.3
1973-74,245030.32,199984.52,149172.48,14355.96,84495.48,217232.56
1973-74,244955.54,199873.94,149214.56,14370.12,84544.56,217410.82
1973-74,244880.76,199763.36,149256.64,14384.28,84593.64,217589.08
1973-74,244805.98,199652.78,149298.72,14398.44,84642.72,217767.34
1973-74,244731.2,199542.2,149340.8,14412.6,84691.8,217945.6
1973-74,244656.42,199431.62,149382.88,14426.76,84740.88,218123.86
1973-74,244581.64,199321.04,149424.96,14440.92,84789.96,218302.12
1973-74,244506.86,199210.46,149467.04,14455.08,84839.04,218480.38
1973-74,244432.08,199099.88,149509.12,14469.24,84888.12,218658.64
1973-74,244357.3,198989.3,149551.2,14483.4,84937.2,218836.9
1973-74,244282.52,198878.72,149593.28,14497.56,84986.28,219015.16
1973-74,244207.74,198768.14,149635.36,14511.72,85035.36,219193.42
1973-74,244132.96,198657.56,149677.44,14525.88,85084.44,219371.68
1973-74,244058.18,198546.98,149719.52,14540.04,85133.52,219549.94
1973-74,243983.4,198436.4,149761.6,14554.2,85182.6,219728.2
1973-74,243908.62,198325.82,149803.68,14568.36,85231.68,219906.46
1973-74,243833.84,198215.24,149845.76,14582.52,85280.76,220084.72
1973-74,243759.06,198104.66,149887.84,14596.68,85329.84,220262.98
1973-74,243684.28,197994.08,149929.92,14610.84,85378.92,220441.24
1973-74,243609.5,197883.5,149972.0,14625.0,85428.0,220619.5
1973-74,243534.72,197772.92,150014.08,14639.16,85477.08,220797.76
1973-74,243459.94,197662.34,150056.16,14653.32,85526.16,220976.02
1973-74,243385.16,197551.76,150098.24,14667.48,85575.24,221154.28
1973-74,243310.38,197441.18,150140.32,14681.64,85624.32,221332.54
1973-74,243235.6,197330.6,150182.4,14695.8,85673.4,221510.8
1973-74,243160.82,197220.02,150224.48,14709.96,85722.48,221689.06
1973-74,243086.04,197109.44,150266.56,14724.12,85771.56,221867.32
1973-74,243011.26,196998.86,150308.64,14738.28,85820.64,222045.58
1973-74,242936.48,196888.28,150350.72,14752.44,85869.72,222223.84
1973-74,242861.7,196777.7,150392.8,14766.6,85918.8,222402.1
1973-74,242786.92,196667.12,150434.88,14780.76,85967.88,222580.36
1973-74,242712.14,196556.54,150476.96,14794.92,86016.96,222758.62
1973-74,242637.36,196445.96,150519.04,14809.08,86066.04,222936.88
1973-74,242562.58,196335.38,150561.12,14823.24,86115.12,223115.14
1973-74,242487.8,196224.8,150603.2,14837.4,86164.2,223293.4
1973-74,242413.02,196114.22,150645.28,14851.56,86213.28,223471.66
1973-74,242338.24,196003.64,150687.36,14865.72,86262.36,223649.92
1973-74,242263.46,195893.06,150729.44,14879.88,86311.44,223828.18
1973-74,242188.68,195782.48,150771.52,14894.04,86360.52,224006.44
1973-74,242113.9,195671.9,150813.6,14908.2,86409.6,224184.7
1973-74,242039.12,195561.32,150855.68,14922.36,86458.68,224362.96
1973-74,241964.34,195450.74,150897.76,14936.52,86507.76,224541.22
1973-74,241889.56,195340.16,150939.84,14950.68,86556.84,224719.48
1973-74,241814.78,195229.58,150981.92,14964.84,86605.92,224897.74
1974-75,241740.0,195119.0,151024.0,14979.0,86655.0,225076.0
1974-75,241740.0,195119.0,151024.0,14979.0,86655.0,225076.0
1974-75,242363.18,195672.96,151237.98,15015.32,86691.54,225375.2
1974-75,242986.36,196226.92,151451.96,15051.64,86728.08,225674.4
1974-75,243609.54,196780.88,151665.94,15087.96,86764.62,225973.6
1974-75,244232.72,197334.84,151879.92,15124.28,86801.16,226272.8
1974-75,244855.9,197888.8,152093.9,15160.6,86837.7,226572.0
1974-75,245479.08,198442.76,152307.88,15196.92,86874.24,226871.2
1974-75,246102.26,198996.72,152521.86,15233.24,86910.78,227170.4
1974-75,246725.44,199550.68,152735.84,15269.56,86947.32,227469.6
1974-75,247348.62,200104.64,152949.82,15305.88,86983.86,227768.8
1974-75,247971.8,200658.6,153163.8,15342.2,87020.4,228068.0
1974-75,248594.98,201212.56,153377.78,15378.52,87056.94,228367.2
1974-75,249218.16,201766.52,153591.76,15414.84,87093.48,228666.4
1974-75,249841.34,202320.48,153805.74,15451.16,87130.02,228965.6
1974-75,250464.52,202874.44,154019.72,15487.48,87166.56,229264.8
1974-75,251087.7,203428.4,154233.7,15523.8,87203.1,229564.0
1974-75,251710.88,203982.36,154447.68,15560.12,87239.64,229863.2
1974-75,252334.06,204536.32,154661.66,15596.44,87276.18,230162.4
1974-75,252957.24,205090.28,154875.64,15632.76,87312.72,230461.6
1974-75,253580.41999999998,205644.24,155089.62,15669.08,87349.26,230760.8
1974-75,254203.6,206198.2,155303.6,15705.4,87385.8,231060.0
1974-75,254826.78,206752.16,155517.58,15741.72,87422.34,231359.2
1974-75,255449.96,207306.12,155731.56,15778.04,87458.88,231658.4
1974-75,256073.14,207860.08000000002,155945.54,15814.36,87495.42,231957.6
1974-75,256696.32,208414.04,156159.52,15850.68,87531.96,232256.8
1974-75,257319.5,208968.0,156373.5,15887.0,87568.5,232556.0
1974-75,257942.68,209521.96,156587.48,15923.32,87605.04,232855.2
1974-75,258565.86,210075.92,156801.46,15959.64,87641.58,233154.4
1974-75,259189.04,210629.88,157015.44,15995.96,87678.12,233453.6
1974-75,259812.22,211183.84,157229.42,16032.28,87714.66,233752.8
1974-75,260435.4,211737.8,157443.4,16068.6,87751.2,234052.0
1974-75,261058.58,212291.76,157657.38,16104.92,87787.74,234351.2
1974-75,261681.76,212845.72,157871.36,16141.24,87824.28,234650.4
1974-75,262304.94,213399.68,158085.34,16177.56,87860.82,234949.6
1974-75,262928.12,213953.64,158299.32,16213.880000000001,87897.36,235248.8
1974-75,263551.3,214507.6,158513.3,16250.2,87933.9,235548.0
1974-75,264174.48,215061.56,158727.28,16286.52,87970.44,235847.2
1974-75,264797.66,215615.52,158941.26,16322.84,88006.98,236146.4
1974-75,265420.83999999997,216169.48,159155.24,16359.16,88043.52,236445.6
1974-75,266044.02,216723.44,159369.22,16395.48,88080.06,236744.8
1974-75,266667.2,217277.4,159583.2,16431.8,88116.6,237044.0
1974-75,267290.38,217831.36,159797.18,16468.12,88153.14,237343.2
1974-75,267913.56,218385.32,160011.16,16504.44,88189.68,237642.4
1974-75,268536.74,218939.28,160225.14,16540.76,88226.22,237941.6
1974-75,269159.92,219493.24,160439.12,16577.08,88262.76,238240.8
1974-75,269783.1,220047.2,160653.1,16613.4,88299.3,238540.0
1974-75,270406.28,220601.16,160867.08,16649.72,88335.84,238839.2
1974-75,271029.46,221155.12,161081.06,16686.04,88372.38,239138.4
1974-75,271652.64,221709.08000000002,161295.04,16722.36,88408.92,239437.6
1974-75,272275.82,222263.04,161509.02,16758.68,88445.46,239736.8
1975-76,272899.0,222817.0,161723.0,16795.0,88482.0,240036.0
1975-76,272899.0,222817.0,161723.0,16795.0,88482.0,240036.0
1975-76,272583.64,222545.98,162003.44,16806.92,88637.2,240258.56
1975-76,272268.28,222274.96,162283.88,16818.84,88792.4,240481.12
1975-76,271952.92,222003.94,162564.32,16830.76,88947.6,240703.68
1975-76,271637.56,221732.92,162844.76,16842.68,89102.8,240926.24
1975-76,271322.2,221461.9,163125.2,16854.6,89258.0,241148.8
1975-76,271006.84,221190.88,163405.64,16866.52,89413.2,241371.36
1975-76,270691.48,220919.86,163686.08,16878.44,89568.4,241593.92
1975-76,270376.12,220648.84,163966.52,16890.36,89723.6,241816.48
1975-76,270060.76,220377.82,164246.96,16902.28,89878.8,242039.04
1975-76,269745.4,220106.8,164527.4,16914.2,90034.0,242261.6
1975-76,269430.04,219835.78,164807.84,16926.12,90189.2,242484.16
1975-76,269114.68,219564.76,165088.28,16938.04,90344.4,242706.72
1975-76,268799.32,219293.74,165368.72,16949.96,90499.6,242929.28
1975-76,268483.96,219022.72,165649.16,16961.88,90654.8,243151.84
1975-76,268168.6,218751.7,165929.6,16973.8,90810.0,243374.4
1975-76,267853.24,218480.68,166210.04,16985.72,90965.2,243596.96
1975-76,267537.88,218209.66,166490.48,16997.64,91120.4,243819.52
1975-76,267222.52,217938.64,166770.92,17009.56,91275.6,244042.08
1975-76,266907.16,217667.62,167051.36,17021.48,91430.8,244264.64
1975-76,266591.8,217396.6,167331.8,17033.4,91586.0,244487.2
1975-76,266276.44,217125.58,167612.24,17045.32,91741.2,244709.76
1975-76,265961.08,216854.56,167892.68,17057.24,91896.4,244932.32
1975-76,265645.72,216583.54,168173.12,17069.16,92051.6,245154.88
1975-76,265330.36,216312.52,168453.56,17081.08,92206.8,245377.44
1975-76,265015.0,216041.5,168734.0,17093.0,92362.0,245600.0
1975-76,264699.64,215770.48,169014.44,17104.92,92517.2,245822.56
1975-76,264384.28,215499.46,169294.88,17116.84,92672.4,246045.12
1975-76,264068.92,215228.44,169575.32,17128.76,92827.6,246267.68
1975-76,263753.56,214957.42,169855.76,17140.68,92982.8,246490.24
1975-76,263438.2,214686.4,170136.2,17152.6,93138.0,246712.8
1975-76,263122.84,214415.38,170416.64,17164.52,93293.2,246935.36
1975-76,262807.48,214144.36,170697.08,17176.44,93448.4,247157.92
1975-76,262492.12,213873.34,170977.52,17188.36,93603.6,247380.48
1975-76,262176.76,213602.32,171257.96,17200.28,93758.8,247603.04
1975-76,261861.4,213331.3,171538.4,17212.2,93914.0,247825.6
1975-76,261546.04,213060.28,171818.84,17224.12,94069.2,248048.16
1975-76,261230.68,212789.26,172099.28,17236.04,94224.4,248270.72
1975-76,260915.32,212518.24,172379.72,17247.96,94379.6,248493.28
1975-76,260599.96,212247.22,172660.16,17259.88,94534.8,248715.84
1975-76,260284.6,211976.2,172940.6,17271.8,94690.0,248938.4
1975-76,259969.24,211705.18,173221.04,17283.72,94845.2,249160.96
1975-76,259653.88,211434.16,173501.48,17295.64,95000.4,249383.52
1975-76,259338.52,211163.14,173781.92,17307.56,95155.6,249606.08
1975-76,259023.16,210892.12,174062.36,17319.48,95310.8,249828.64
1975-76,258707.8,210621.1,174342.8,17331.4,95466.0,250051.2
1975-76,258392.44,210350.08000000002,174623.24,17343.32,95621.2,250273.76
1975-76,258077.08,210079.06,174903.68,17355.24,95776.4,250496.32
1975-76,257761.72,209808.04,175184.12,17367.16,95931.6,250718.88
1975-76,257446.36,209537.02,175464.56,17379.08,96086.8,250941.44
1976-77,257131.0,209266.0,175745.0,17391.0,96242.0,251164.0
1976-77,257131.0,209266.0,175745.0,17391.0,96242.0,251164.0
1976-77,257647.12,209789.78,175991.28,17401.9,96361.8,251412.04
1976-77,258163.24,210313.56,176237.56,17412.8,96481.6,251660.08
1976-77,258679.36,210837.34,176483.84,17423.7,96601.4,251908.12
1976-77,259195.48,211361.12,176730.12,17434.6,96721.2,252156.16
1976-77,259711.6,211884.9,176976.4,17445.5,96841.0,252404.2
1976-77,260227.72,212408.68,177222.68,17456.4,96960.8,252652.24
1976-77,260743.84,212932.46,177468.96,17467.3,97080.6,252900.28
1976-77,261259.96,213456.24,177715.24,17478.2,97200.4,253148.32
1976-77,261776.08,213980.02,177961.52,17489.1,97320.2,253396.36
1976-77,262292.2,214503.8,178207.8,17500.0,97440.0,253644.4
1976-77,262808.32,215027.58,178454.08,17510.9,97559.8,253892.44
1976-77,263324.44,215551.36,178700.36,17521.8,97679.6,254140.48
1976-77,263840.56,216075.14,178946.64,17532.7,97799.4,254388.52
1976-77,264356.68,216598.92,179192.92,17543.6,97919.2,254636.56
1976-77,264872.8,217122.7,179439.2,17554.5,98039.0,254884.6
1976-77,265388.92,217646.48,179685.48,17565.4,98158.8,255132.64
1976-77,265905.04,218170.26,179931.76,17576.3,98278.6,255380.68
1976-77,266421.16,218694.04,180178.04,17587.2,98398.4,255628.72
1976-77,266937.28,219217.82,180424.32,17598.1,98518.2,255876.76
1976-77,267453.4,219741.6,180670.6,17609.0,98638.0,256124.8
1976-77,267969.52,220265.38,180916.88,17619.9,98757.8,256372.84
1976-77,268485.64,220789.16,181163.16,17630.8,98877.6,256620.88
1976-77,269001.76,221312.94,181409.44,17641.7,98997.4,256868.92
1976-77,269517.88,221836.72,181655.72,17652.6,99117.2,257116.96
1976-77,270034.0,222360.5,181902.0,17663.5,99237.0,257365.0
1976-77,270550.12,222884.28,182148.28,17674.4,99356.8,257613.04
1976-77,271066.24,223408.06,182394.56,17685.3,99476.6,257861.08
1976-77,271582.36,223931.84,182640.84,17696.2,99596.4,258109.12
1976-77,272098.48,224455.62,182887.12,17707.1,99716.2,258357.16
1976-77,272614.6,224979.4,183133.4,17718.0,99836.0,258605.2
1976-77,273130.72,225503.18,183379.68,17728.9,99955.8,258853.24
1976-77,273646.84,226026.96,183625.96,17739.8,100075.6,259101.28
1976-77,274162.96,226550.74,183872.24,17750.7,100195.4,259349.32
1976-77,274679.08,227074.52,184118.52,17761.6,100315.2,259597.36
1976-77,275195.2,227598.3,184364.8,17772.5,100435.0,259845.4
1976-77,275711.32,228122.08,184611.08,17783.4,100554.8,260093.44
1976-77,276227.44,228645.86,184857.36,17794.3,100674.6,260341.48
1976-77,276743.56,229169.64,185103.64,17805.2,100794.4,260589.52
1976-77,277259.68,229693.41999999998,185349.92,17816.1,100914.2,260837.56
1976-77,277775.8,230217.2,185596.2,17827.0,101034.0,261085.6
1976-77,278291.92,230740.98,185842.48,17837.9,101153.8,261333.64
1976-77,278808.04,231264.76,186088.76,17848.8,101273.6,261581.68
1976-77,279324.16,231788.54,186335.04,17859.7,101393.4,261829.72
1976-77,279840.28,232312.32,186581.32,17870.6,101513.2,262077.76
1976-77,280356.4,232836.1,186827.6,17881.5,101633.0,262325.8
1976-77,280872.52,233359.88,187073.88,17892.4,101752.8,262573.84
1976-77,281388.64,233883.66,187320.16,17903.3,101872.6,262821.88
1976-77,281904.76,234407.44,187566.44,17914.2,101992.4,263069.92
1976-77,282420.88,234931.22,187812.72,17925.1,102112.2,263317.96
1977-78,282937.0,235455.0,188059.0,17936.0,102232.0,263566.0
1977-78,282937.0,235455.0,188059.0,17936.0,102232.0,263566.0
1977-78,283067.3,235548.86,188318.06,17945.74,102484.54,263917.9
1977-78,283197.6,235642.72,188577.12,17955.48,102737.08,264269.8
1977-78,283327.9,235736.58,188836.18,17965.22,102989.62,264621.7
1977-78,283458.2,235830.44,189095.24,17974.96,103242.16,264973.6
1977-78,283588.5,235924.3,189354.3,17984.7,103494.7,265325.5
1977-78,283718.8,236018.16,189613.36,17994.44,103747.24,265677.4
1977-78,283849.1,236112.02,189872.42,18004.18,103999.78,266029.3
1977-78,283979.4,236205.88,190131.48,18013.92,104252.32,266381.2
1977-78,284109.7,236299.74,190390.54,18023.66,104504.86,266733.1
1977-78,284240.0,236393.6,190649.6,18033.4,104757.4,267085.0
1977-78,284370.3,236487.46,190908.66,18043.14,105009.94,267436.9
1977-78,284500.6,236581.32,191167.72,18052.88,105262.48,267788.8
1977-78,284630.9,236675.18,191426.78,18062.62,105515.02,268140.7
1977-78,284761.2,236769.04,191685.84,18072.36,105767.56,268492.6
1977-78,284891.5,236862.9,191944.9,18082.1,106020.1,268844.5
1977-78,285021.8,236956.76,192203.96,18091.84,106272.64,269196.4
1977-78,285152.1,237050.62,192463.02,18101.58,106525.18,269548.3
1977-78,285282.4,237144.48,192722.08,18111.32,106777.72,269900.2
1977-78,285412.7,237238.34,192981.14,18121.06,107030.26,270252.1
1977-78,285543.0,237332.2,193240.2,18130.8,107282.8,270604.0
1977-78,285673.3,237426.06,193499.26,18140.54,107535.34,270955.9
1977-78,285803.6,237519.92,193758.32,18150.28,107787.88,271307.8
1977-78,285933.9,237613.78,194017.38,18160.02,108040.42,271659.7
1977-78,286064.2,237707.64,194276.44,18169.76,108292.96,272011.6
1977-78,286194.5,237801.5,194535.5,18179.5,108545.5,272363.5
1977-78,286324.8,237895.36,194794.56,18189.24,108798.04,272715.4
1977-78,286455.1,237989.22,195053.62,18198.98,109050.58,273067.3
1977-78,286585.4,238083.08,195312.68,18208.72,109303.12,273419.2
1977-78,286715.7,238176.94,195571.74,18218.46,109555.66,273771.1
1977-78,286846.0,238270.8,195830.8,18228.2,109808.2,274123.0
1977-78,286976.3,238364.66,196089.86,18237.94,110060.74,274474.9
1977-78,287106.6,238458.52,196348.92,18247.68,110313.28,274826.8
1977-78,287236.9,238552.38,196607.98,18257.42,110565.82,275178.7
1977-78,287367.2,238646.24,196867.04,18267.16,110818.36,275530.6
1977-78,287497.5,238740.1,197126.1,18276.9,111070.9,275882.5
1977-78,287627.8,238833.96,197385.16,18286.64,111323.44,276234.4
1977-78,287758.1,238927.82,197644.22,18296.38,111575.98,276586.3
1977-78,287888.4,239021.68,197903.28,18306.12,111828.52,276938.2
1977-78,288018.7,239115.54,198162.34,18315.86,112081.06,277290.1
1977-78,288149.0,239209.4,198421.4,18325.6,112333.6,277642.0
1977-78,288279.3,239303.26,198680.46,18335.34,112586.14,277993.9
1977-78,288409.6,239397.12,198939.52,18345.08,112838.68,278345.8
1977-78,288539.9,239490.98,199198.58,18354.82,113091.22,278697.7
1977-78,288670.2,239584.84,199457.64,18364.56,113343.76,279049.6
1977-78,288800.5,239678.7,199716.7,18374.3,113596.3,279401.5
1977-78,288930.8,239772.56,199975.76,18384.04,113848.84,279753.4
1977-78,289061.1,239866.42,200234.82,18393.78,114101.38,280105.3
1977-78,289191.4,239960.28,200493.88,18403.52,114353.92,280457.2
1977-78,289321.7,240054.14,200752.94,18413.26,114606.45999999999,280809.1
1978-79,289452.0,240148.0,201012.0,18423.0,114859.0,281161.0
1978-79,289452.0,240148.0,201012.0,18423.0,114859.0,281161.0
1978-79,288712.46,239506.24,200884.88,18426.96,114785.0,281284.76
1978-79,287972.92,238864.48,200757.76,18430.92,114711.0,281408.52
1978-79,287233.38,238222.72,200630.64,18434.88,114637.0,281532.28
1978-79,286493.84,237580.96,200503.52,18438.84,114563.0,281656.04
1978-79,285754.3,236939.2,200376.4,18442.8,114489.0,281779.8
1978-79,285014.76,236297.44,200249.28,18446.76,114415.0,281903.56
1978-79,284275.22,235655.68,200122.16,18450.72,114341.0,282027.32
1978-79,283535.68,235013.92,199995.04,18454.68,114267.0,282151.08
1978-79,282796.14,234372.16,199867.92,18458.64,114193.0,282274.84
1978-79,282056.6,233730.4,199740.8,18462.6,114119.0,282398.6
1978-79,281317.06,233088.64,199613.68,18466.56,114045.0,282522.36
1978-79,280577.52,232446.88,199486.56,18470.52,113971.0,282646.12
1978-79,279837.98,231805.12,199359.44,18474.48,113897.0,282769.88
1978-79,279098.44,231163.36,199232.32,18478.44,113823.0,282893.64
1978-79,278358.9,230521.6,199105.2,18482.4,113749.0,283017.4
1978-79,277619.36,229879.84,198978.08,18486.36,113675.0,283141.16
1978-79,276879.82,229238.08,198850.96,18490.32,113601.0,283264.92
1978-79,276140.28,228596.32,198723.84,18494.28,113527.0,283388.68
1978-79,275400.74,227954.56,198596.72,18498.24,113453.0,283512.44
1978-79,274661.2,227312.8,198469.6,18502.2,113379.0,283636.2
1978-79,273921.66,226671.04,198342.48,18506.16,113305.0,283759.96
1978-79,273182.12,226029.28,198215.36,18510.12,113231.0,283883.72
1978-79,272442.58,225387.52,198088.24,18514.08,113157.0,284007.48
1978-79,271703.04,224745.76,197961.12,18518.04,113083.0,284131.24
1978-79,270963.5,224104.0,197834.0,18522.0,113009.0,284255.0
1978-79,270223.96,223462.24,197706.88,18525.96,112935.0,284378.76
1978-79,269484.42,222820.48,197579.76,18529.92,112861.0,284502.52
1978-79,268744.88,222178.72,197452.64,18533.88,112787.0,284626.28
1978-79,268005.34,221536.96,197325.52,18537.84,112713.0,284750.04
1978-79,267265.8,220895.2,197198.4,18541.8,112639.0,284873.8
1978-79,266526.26,220253.44,197071.28,18545.76,112565.0,284997.56
1978-79,265786.72,219611.68,196944.16,18549.72,112491.0,285121.32
1978-79,265047.18,218969.92,196817.04,18553.68,112417.0,285245.08
1978-79,264307.64,218328.16,196689.92,18557.64,112343.0,285368.84
1978-79,263568.1,217686.4,196562.8,18561.6,112269.0,285492.6
1978-79,262828.56,217044.64,196435.68,18565.56,112195.0,285616.36
1978-79,262089.02,216402.88,196308.56,18569.52,112121.0,285740.12
1978-79,261349.48,215761.12,196181.44,18573.48,112047.0,285863.88
1978-79,260609.94,215119.36,196054.32,18577.44,111973.0,285987.64
1978-79,259870.4,214477.6,195927.2,18581.4,111899.0,286111.4
1978-79,259130.86,213835.84,195800.08,18585.36,111825.0,286235.16
1978-79,258391.32,213194.08000000002,195672.96,18589.32,111751.0,286358.92
1978-79,257651.78,212552.32,195545.84,18593.28,111677.0,286482.68
1978-79,256912.24,211910.56,195418.72,18597.24,111603.0,286606.44
1978-79,256172.7,211268.8,195291.6,18601.2,111529.0,286730.2
1978-79,255433.16,210627.04,195164.48,18605.16,111455.0,286853.96
1978-79,254693.62,209985.28,195037.36,18609.12,111381.0,286977.72
1978-79,253954.08000000002,209343.52,194910.24,18613.08,111307.0,287101.48
1978-79,253214.54,208701.76,194783.12,18617.04,111233.0,287225.24
1979-80,252475.0,208060.0,194656.0,18621.0,111159.0,287349.0
1979-80,252475.0,208060.0,194656.0,18621.0,111159.0,287349.0
1979-80,253125.8,208660.84,194860.1,18666.4,111163.34,287614.3
1979-80,253776.6,209261.68,195064.2,18711.8,111167.68,287879.6
1979-80,254427.4,209862.52,195268.3,18757.2,111172.02,288144.9
1979-80,255078.2,210463.36,195472.4,18802.6,111176.36,288410.2
